id,idProject,refType,idResource,id_activity,rate,assignedWork,realWork,leftWork,plannedWork,realStartDate,realEndDate,idRole,dailyCost,assignedCost,realCost,leftCost,plannedCost
1019,66,Activity,34,256,100,,,,,,,1,0.00,,,,
1020,66,Activity,18,257,100,,0.25000,,0.25000,2019-01-22 00:00:00,2019-01-22 00:00:00,,,,,,
1021,66,Activity,34,257,100,,0.00000,,0.00000,,,1,0.00,,,,
1022,66,Activity,5,257,100,,,,,,,1,,,,,
1023,57,Activity,47,173,100,,,,,,,1,0.00,,,,
1024,57,Activity,47,174,100,,,,,,,1,0.00,,,,
1025,22,Activity,47,126,100,,,,,,,1,0.00,,,,
1026,57,Activity,47,175,100,,,,,,,1,0.00,,,,
1027,57,Activity,47,176,100,,120.50000,,120.50000,2019-01-02 00:00:00,2019-07-12 00:00:00,1,0.00,,,,
1028,57,Activity,47,177,100,,1.00000,,1.00000,2019-06-08 00:00:00,2019-06-08 00:00:00,1,0.00,,,,
1029,29,Activity,26,258,100,,4.75000,,4.75000,2019-01-04 00:00:00,2019-01-10 00:00:00,,,,,,
1030,57,Activity,12,259,100,,15.25000,,15.25000,2019-01-04 00:00:00,2019-04-22 00:00:00,,,,,,
1031,57,Activity,19,259,100,,,,,,,,,,,,
1032,28,Activity,43,260,100,,8.50000,,8.50000,2019-01-02 00:00:00,2019-01-15 00:00:00,1,0.00,,,,
1033,22,Activity,18,131,100,,0.50000,,0.50000,2019-01-11 00:00:00,2019-01-11 00:00:00,,,,,,
1034,29,Activity,40,261,100,,7.50000,,7.50000,2019-01-18 00:00:00,2019-03-15 00:00:00,,,,,,
1035,29,Activity,40,262,100,,16.40000,,16.40000,2019-01-03 00:00:00,2019-05-14 00:00:00,,,,,,
1036,42,Activity,18,152,100,,0.50000,,0.50000,2019-01-22 00:00:00,2020-12-18 00:00:00,,,,,,
1037,29,Activity,26,263,100,,13.50000,,13.50000,2019-01-11 00:00:00,2019-02-25 00:00:00,,,,,,
1038,67,Activity,5,264,100,,,,,,,,,,,,
1039,67,Activity,26,264,100,,2.00000,,2.00000,2019-03-06 00:00:00,2019-03-08 00:00:00,,,,,,
1040,67,Activity,8,264,100,,8.00000,,8.00000,2019-02-28 00:00:00,2020-06-26 00:00:00,,,,,,
1041,67,Activity,12,264,100,,5.25000,,5.25000,2019-02-28 00:00:00,2019-04-02 00:00:00,,,,,,
1042,67,Activity,18,264,100,,,,,,,,,,,,
1043,67,Activity,34,264,100,,3.50000,,3.50000,2019-02-04 00:00:00,2019-02-08 00:00:00,1,,,,,
1044,67,Activity,5,265,100,,,,,,,,,,,,
1045,67,Activity,26,265,100,,142.75000,,142.75000,2019-05-24 00:00:00,2020-03-10 00:00:00,,,,,,
1046,67,Activity,8,265,100,,152.00000,,152.00000,2019-03-04 00:00:00,2019-11-22 00:00:00,,,,,,
1047,67,Activity,34,265,100,,,,,,,1,,,,,
1048,67,Activity,18,265,100,,135.00000,,135.00000,2019-04-19 00:00:00,2019-11-15 00:00:00,,,,,,
1049,67,Activity,12,265,100,,216.25000,,216.25000,2019-04-03 00:00:00,2020-10-08 00:00:00,,,,,,
1050,67,Activity,5,266,100,,,,,,,,,,,,
1051,67,Activity,26,266,100,,124.50000,,124.50000,2020-01-15 00:00:00,2020-10-01 00:00:00,,,,,,
1052,67,Activity,8,266,100,,,,,,,,,,,,
1053,67,Activity,12,266,100,,,,,,,,,,,,
1054,67,Activity,34,266,100,,,,,,,1,0.00,,,,
1055,67,Activity,18,266,100,,117.50000,,117.50000,2019-11-18 00:00:00,2020-12-10 00:00:00,,,,,,
1056,67,Activity,5,267,100,,,,,,,,,,,,
1057,67,Activity,26,267,100,,,,,,,,,,,,
1058,67,Activity,8,267,100,,144.00000,,144.00000,2019-11-25 00:00:00,2020-12-31 00:00:00,,,,,,
1059,67,Activity,26,267,100,,,,,,,,,,,,
1060,67,Activity,34,267,100,,,,,,,1,,,,,
1061,67,Activity,18,267,100,,,,,,,,,,,,
1062,67,Activity,12,267,100,,,,,,,,,,,,
1063,67,Activity,5,268,100,,,,,,,,,,,,
1064,67,Activity,26,268,100,,,,,,,,,,,,
1065,67,Activity,8,268,100,,,,,,,,,,,,
1066,67,Activity,12,268,100,,,,,,,,,,,,
1067,67,Activity,34,268,100,,0.00000,,0.00000,,,1,0.00,,,,
1068,67,Activity,18,268,100,,,,,,,,,,,,
1069,67,Activity,5,269,100,,10.00000,,10.00000,2020-07-03 00:00:00,2020-12-25 00:00:00,,,,,,
1071,67,Activity,8,269,100,,,,,,,,,,,,
1072,67,Activity,12,269,100,,,,,,,,,,,,
1073,67,Activity,34,269,100,,330.00000,,330.00000,2019-02-11 00:00:00,2020-12-31 00:00:00,1,0.00,,,,
1074,67,Activity,5,270,100,,,,,,,,,,,,
1075,67,Activity,34,270,100,,0.00000,,0.00000,,,1,,,,,
1076,29,Activity,26,271,100,,9.75000,,9.75000,2019-02-26 00:00:00,2019-04-30 00:00:00,,,,,,
1077,22,Activity,17,56,100,,,,,,,,,,,,
1078,22,Activity,17,79,100,,,,,,,1,,,,,
1079,64,Activity,26,223,100,,,,,,,,,,,,
1080,64,Activity,26,224,100,,,,,,,,,,,,
1081,64,Activity,26,225,100,,,,,,,,,,,,
1082,64,Activity,26,226,100,,,,,,,,,,,,
1083,64,Activity,26,227,100,,0.50000,,0.50000,2019-03-04 00:00:00,2019-03-04 00:00:00,,,,,,
1084,64,Activity,26,228,100,,,,,,,,,,,,
1085,29,Activity,26,272,100,,24.00000,,24.00000,2019-02-04 00:00:00,2019-05-23 00:00:00,,,,,,
1086,56,Activity,15,273,100,,25.00000,,25.00000,2019-02-06 00:00:00,2019-03-15 00:00:00,,,,,,
1087,56,Activity,40,273,100,,,,,,,,,,,,
1088,56,Activity,26,273,100,,,,,,,,,,,,
1089,56,Activity,22,273,100,,,,,,,,,,,,
1090,56,Activity,43,273,100,,9.00000,,9.00000,2019-03-04 00:00:00,2019-03-14 00:00:00,1,0.00,,,,
1091,56,Activity,33,273,100,,5.00000,,5.00000,2019-10-28 00:00:00,2019-11-01 00:00:00,4,0.00,,,,
1092,56,Activity,18,273,100,,,,,,,,,,,,
1093,56,Activity,12,273,100,,,,,,,,,,,,
1094,56,Activity,15,274,100,,15.00000,,15.00000,2019-03-18 00:00:00,2019-04-08 00:00:00,,,,,,
1095,56,Activity,40,274,100,,7.00000,,7.00000,2019-04-01 00:00:00,2019-04-10 00:00:00,,,,,,
1096,56,Activity,26,274,100,,,,,,,,,,,,
1097,56,Activity,22,274,100,,,,,,,,,,,,
1098,56,Activity,43,274,100,,16.00000,,16.00000,2019-03-18 00:00:00,2019-04-10 00:00:00,1,0.00,,,,
1099,56,Activity,12,274,100,,,,,,,,,,,,
1100,56,Activity,18,274,100,,,,,,,,,,,,
1101,22,Activity,43,55,100,,2.00000,,2.00000,2019-04-15 00:00:00,2019-04-16 00:00:00,1,0.00,,,,
1102,57,Activity,43,173,100,,,,,,,1,0.00,,,,
1103,57,Activity,43,174,100,,,,,,,1,0.00,,,,
1104,57,Activity,43,175,100,,0.00000,,0.00000,,,1,0.00,,,,
1105,57,Activity,43,176,100,,58.50000,,58.50000,2019-04-17 00:00:00,2019-07-12 00:00:00,1,0.00,,,,
1106,57,Activity,43,177,100,,1.00000,,1.00000,2019-06-29 00:00:00,2019-06-29 00:00:00,1,0.00,,,,
1107,60,Activity,26,193,100,,,,,,,,,,,,
1108,60,Activity,26,194,100,,,,,,,,,,,,
1109,60,Activity,26,195,100,,1.50000,,1.50000,2019-04-22 00:00:00,2019-04-26 00:00:00,,,,,,
1110,60,Activity,26,196,100,,,,,,,,,,,,
1111,60,Activity,26,197,100,,,,,,,,,,,,
1112,68,Activity,26,275,100,,0.50000,,0.50000,2019-03-11 00:00:00,2019-03-11 00:00:00,,,,,,
1113,68,Activity,33,275,100,,9.00000,,9.00000,2019-07-07 00:00:00,2019-07-17 00:00:00,4,0.00,,,,
1114,68,Activity,50,275,100,,,,,,,,,,,,
1115,68,Activity,7,275,100,,,,,,,1,0.00,,,,
1116,68,Activity,26,276,100,,,,,,,,,,,,
1117,68,Activity,33,276,100,,36.00000,,36.00000,2019-07-22 00:00:00,2019-09-19 00:00:00,4,0.00,,,,
1118,68,Activity,50,276,100,,,,,,,,,,,,
1119,69,Activity,29,277,100,,,,,,,,,,,,
1120,69,Activity,29,278,100,,1.00000,,1.00000,2019-04-13 00:00:00,2019-04-13 00:00:00,,,,,,
1121,69,Activity,29,279,100,,4.50000,,4.50000,2019-04-20 00:00:00,2019-05-17 00:00:00,,,,,,
1122,65,Activity,37,230,100,,96.00000,,96.00000,2019-03-04 00:00:00,2019-12-09 00:00:00,,,,,,
1123,65,Activity,37,239,100,,9.00000,,9.00000,2019-02-18 00:00:00,2019-02-28 00:00:00,,,,,,
1124,65,Activity,51,231,100,,30.00000,,30.00000,2019-01-14 00:00:00,2019-03-01 00:00:00,,,,,,
1125,32,Activity,51,59,100,,,,,,,,,,,,
1126,32,Activity,51,60,100,,,,,,,,,,,,
1127,32,Activity,51,154,100,,,,,,,,,,,,
1128,32,Activity,51,188,100,,,,,,,,,,,,
1129,70,Activity,26,280,100,,3.00000,,3.00000,2019-05-02 00:00:00,2019-05-06 00:00:00,,,,,,
1130,70,Activity,7,280,100,,,,,,,1,0.00,,,,
1131,6,Activity,26,34,100,,0.00000,,0.00000,,,,,,,,
1132,6,Activity,26,35,100,,,,,,,,,,,,
1133,6,Activity,26,36,100,,,,,,,,,,,,
1134,6,Activity,26,37,100,,3.50000,,3.50000,2019-04-16 00:00:00,2019-05-09 00:00:00,,,,,,
1135,22,Activity,33,55,100,,39.75000,,39.75000,2019-01-28 00:00:00,2019-06-28 00:00:00,4,0.00,,,,
1136,29,Activity,33,250,100,,11.25000,,11.25000,2019-05-14 00:00:00,2019-05-31 00:00:00,4,0.00,,,,
1137,29,Activity,33,281,100,,28.50000,,28.50000,2019-02-25 00:00:00,2019-04-05 00:00:00,4,0.00,,,,
1138,57,Activity,33,173,100,,,,,,,4,0.00,,,,
1139,57,Activity,33,174,100,,,,,,,4,0.00,,,,
1140,57,Activity,33,175,100,,,,,,,4,0.00,,,,
1141,57,Activity,33,176,100,,5.00000,,5.00000,2019-07-01 00:00:00,2019-07-05 00:00:00,4,0.00,,,,
1142,57,Activity,33,177,100,,,,,,,4,0.00,,,,
1143,71,Activity,40,282,100,,15.00000,,15.00000,2019-06-10 00:00:00,2019-06-28 00:00:00,,,,,,
1144,71,Activity,5,282,100,,,,,,,,,,,,
1145,71,Activity,40,283,100,,4.00000,,4.00000,2019-07-01 00:00:00,2019-07-04 00:00:00,,,,,,
1146,71,Activity,5,283,100,,,,,,,,,,,,
1147,71,Activity,40,284,100,,,,,,,,,,,,
1149,71,Activity,5,284,100,,,,,,,,,,,,
1150,57,Activity,38,285,100,,108.50000,,108.50000,2019-07-13 00:00:00,2019-12-31 00:00:00,1,0.00,,,,
1151,57,Activity,19,285,100,,27.50000,,27.50000,2019-07-12 00:00:00,2019-08-30 00:00:00,,,,,,
1152,57,Activity,16,285,100,,14.00000,,14.00000,2019-07-13 00:00:00,2019-07-31 00:00:00,,,,,,
1153,57,Activity,47,285,100,,6.50000,,6.50000,2019-07-13 00:00:00,2019-07-23 00:00:00,1,0.00,,,,
1154,57,Activity,43,285,100,,2.00000,,2.00000,2019-07-13 00:00:00,2019-07-14 00:00:00,1,0.00,,,,
1155,22,Activity,47,55,100,,29.25000,,29.25000,2019-08-01 00:00:00,2020-06-09 00:00:00,1,0.00,,,,
1156,29,Activity,47,71,100,,63.25000,,63.25000,2019-07-22 00:00:00,2020-07-21 00:00:00,1,0.00,,,,
1159,67,Activity,52,265,100,,,,,,,,,,,,
1160,67,Activity,52,266,100,,,,,,,,,,,,
1161,67,Activity,52,267,100,,,,,,,,,,,,
1162,67,Activity,52,268,100,,,,,,,,,,,,
1163,22,Activity,37,55,100,,19.25000,,19.25000,2019-08-08 00:00:00,2020-09-16 00:00:00,1,,,,,
1164,28,Activity,37,287,100,,14.00000,,14.00000,2019-07-29 00:00:00,2019-08-28 00:00:00,,,,,,
1165,73,Activity,29,288,100,,49.00000,,49.00000,2019-09-09 00:00:00,2019-11-29 00:00:00,,,,,,
1166,73,Activity,47,288,100,,44.50000,,44.50000,2019-09-10 00:00:00,2019-11-13 00:00:00,1,0.00,,,,
1167,73,Activity,29,289,100,,2.00000,,2.00000,2019-11-22 00:00:00,2019-12-09 00:00:00,,,,,,
1168,73,Activity,47,289,100,,17.75000,,17.75000,2019-11-14 00:00:00,2020-01-20 00:00:00,1,0.00,,,,
1169,74,Activity,19,290,100,,10.00000,,10.00000,2019-09-16 00:00:00,2019-10-29 00:00:00,,,,,,
1170,74,Activity,19,291,100,,4.50000,,4.50000,2019-11-15 00:00:00,2020-01-23 00:00:00,,,,,,
1171,74,Activity,19,292,100,,,,,,,,,,,,
1172,74,Activity,19,293,100,,0.50000,,0.50000,2020-06-16 00:00:00,2020-06-16 00:00:00,,,,,,
1173,74,Activity,19,294,100,,,,,,,,,,,,
1174,74,Activity,19,295,100,,,,,,,,,,,,
1175,74,Activity,19,296,100,,,,,,,,,,,,
1176,75,Activity,19,297,100,,5.00000,,5.00000,2019-09-17 00:00:00,2019-10-18 00:00:00,,,,,,
1177,75,Activity,5,297,100,,,,,,,,,,,,
1178,75,Activity,19,298,100,,24.50000,,24.50000,2019-10-21 00:00:00,2020-02-13 00:00:00,,,,,,
1179,75,Activity,5,298,100,,,,,,,,,,,,
1180,75,Activity,19,299,100,,0.00000,,0.00000,,,1,,,,,
1181,75,Activity,5,299,100,,,,,,,,,,,,
1184,75,Activity,5,301,100,,2.25000,,2.25000,2020-02-27 00:00:00,2020-10-30 00:00:00,,,,,,
1185,75,Activity,19,301,100,,2.25000,,2.25000,2020-02-04 00:00:00,2021-01-06 00:00:00,,,,,,
1186,36,Activity,34,302,100,,1.00000,,1.00000,2019-10-16 00:00:00,2019-10-16 00:00:00,1,0.00,,,,
1187,32,Activity,34,303,100,,3.00000,,3.00000,2019-10-07 00:00:00,2020-07-27 00:00:00,1,0.00,,,,
1188,32,Activity,21,303,100,,,,,,,,,,,,
1189,32,Activity,5,303,100,,,,,,,,,,,,
1190,32,Activity,18,303,100,,,,,,,,,,,,
1191,32,Activity,26,303,100,,,,,,,,,,,,
1192,32,Activity,44,303,100,,,,,,,,,,,,
1193,32,Activity,19,303,100,,,,,,,,,,,,
1194,22,Activity,53,55,100,,4.00000,,4.00000,2019-10-01 00:00:00,2019-10-04 00:00:00,,,,,,
1195,67,Activity,53,264,100,,,,,,,,,,,,
1196,67,Activity,53,265,100,,32.00000,0.00000,32.00000,2019-10-09 00:00:00,2019-11-22 00:00:00,,,,,,
1197,67,Activity,53,266,100,,53.50000,,53.50000,2019-11-25 00:00:00,2020-10-22 00:00:00,,,,,,
1198,67,Activity,53,267,100,,,,,,,,,,,,
1199,67,Activity,53,268,100,,,,,,,,,,,,
1200,32,Activity,12,303,100,,,,,,,,,,,,
1201,32,Activity,47,303,100,,,,,,,1,,,,,
1202,32,Activity,8,303,100,,,,,,,,,,,,
1203,76,Activity,4,304,100,,1.00000,,1.00000,2019-10-31 00:00:00,2019-10-31 00:00:00,1,0.00,,100.00,,100.00
1204,76,Activity,5,304,100,,,,,,,,,,,,
1205,76,Activity,16,304,100,,7.50000,,7.50000,2019-06-11 00:00:00,2019-09-04 00:00:00,,,,,,
1206,76,Activity,4,305,100,,,,,,,1,0.00,,,,
1207,76,Activity,5,305,100,,,,,,,,,,,,
1208,76,Activity,16,305,100,,69.00000,,69.00000,2019-09-05 00:00:00,2020-01-13 00:00:00,,,,,,
1209,76,Activity,5,306,100,,,,,,,,,,,,
1210,76,Activity,16,306,100,,,,,,,,,,,,
1211,76,Activity,5,307,100,,,,,,,,,,,,
1212,76,Activity,16,307,100,,,,,,,,,,,,
1213,76,Activity,16,308,100,,,,,,,,,,,,
1214,76,Activity,5,308,100,,,,,,,,,,,,
1215,32,Activity,37,303,100,,,,,,,,,,,,
1216,32,Activity,16,303,100,,,,,,,,,,,,
1217,32,Activity,54,59,100,,7.50000,,7.50000,2020-07-30 00:00:00,2020-12-31 00:00:00,,,,,,
1218,32,Activity,54,60,100,,1.00000,,1.00000,2020-02-11 00:00:00,2020-02-11 00:00:00,,,,,,
1219,32,Activity,54,154,100,,2.00000,,2.00000,2020-03-24 00:00:00,2020-03-25 00:00:00,,,,,,
1220,32,Activity,54,188,100,,,,,,,,,,,,
1221,32,Activity,54,303,100,,,,,,,,,,,,
1222,32,Activity,38,303,100,,,,,,,1,0.00,,,,
1223,32,Activity,53,59,100,,26.75000,,26.75000,2020-04-13 00:00:00,2020-12-31 00:00:00,,,,,,
1224,32,Activity,53,60,100,,,,,,,,,,,,
1225,32,Activity,53,154,100,,,,,,,,,,,,
1226,32,Activity,53,188,100,,,,,,,,,,,,
1227,32,Activity,53,303,100,,,,,,,,,,,,
1228,77,Activity,19,309,100,,3.50000,,3.50000,2019-12-03 00:00:00,2019-12-11 00:00:00,,,,,,
1229,77,Activity,5,309,100,,,,,,,,,,,,
1230,77,Activity,19,310,100,,16.75000,,16.75000,2019-12-11 00:00:00,2020-01-23 00:00:00,,,,,,
1231,77,Activity,5,310,100,,,,,,,,,,,,
1232,77,Activity,19,311,100,,9.50000,,9.50000,2020-01-15 00:00:00,2020-02-12 00:00:00,,,,,,
1233,77,Activity,5,311,100,,,,,,,,,,,,
1234,77,Activity,19,312,100,,6.00000,,6.00000,2020-02-17 00:00:00,2020-04-08 00:00:00,,,,,,
1235,77,Activity,5,312,100,,,,,,,,,,,,
1236,77,Activity,19,313,100,,4.50000,,4.50000,2019-12-05 00:00:00,2020-02-14 00:00:00,,,,,,
1237,77,Activity,5,313,100,,,,,,,,,,,,
1238,77,Activity,47,309,100,,1.50000,,1.50000,2019-12-06 00:00:00,2019-12-11 00:00:00,1,0.00,,,,
1239,77,Activity,47,310,100,,12.00000,,12.00000,2019-12-11 00:00:00,2020-01-06 00:00:00,1,0.00,,,,
1240,77,Activity,47,311,100,,,,,,,1,0.00,,,,
1241,77,Activity,47,312,100,,,,,,,1,0.00,,,,
1242,32,Activity,29,303,100,,,,,,,,,,,,
1243,74,Activity,29,290,100,,1.00000,,1.00000,2019-11-15 00:00:00,2019-11-15 00:00:00,1,,,,,
1244,74,Activity,29,291,100,,30.25000,,30.25000,2019-11-18 00:00:00,2020-02-03 00:00:00,,,,,,
1245,74,Activity,29,292,100,,4.50000,,4.50000,2020-01-06 00:00:00,2020-06-03 00:00:00,,,,,,
1246,74,Activity,29,293,100,,29.75000,,29.75000,2020-06-03 00:00:00,2020-10-16 00:00:00,,,,,,
1247,74,Activity,29,294,100,,,,,,,,,,,,
1248,74,Activity,29,295,100,,,,,,,,,,,,
1249,65,Activity,37,234,100,,44.50000,,44.50000,2019-11-12 00:00:00,2020-02-03 00:00:00,,,,,,
1250,65,Activity,37,233,100,,,,,,,,,,,,
1251,76,Activity,37,305,100,,3.00000,,3.00000,2019-09-18 00:00:00,2019-09-20 00:00:00,,,,,,
1252,73,Activity,37,288,100,,15.00000,,15.00000,2019-10-21 00:00:00,2019-11-08 00:00:00,,,,,,
1253,73,Activity,37,289,100,,1.00000,,1.00000,2019-11-11 00:00:00,2019-11-11 00:00:00,,,,,,
1254,29,Activity,37,254,100,,8.50000,,8.50000,2019-09-23 00:00:00,2019-10-14 00:00:00,,,,,,
1255,29,Activity,33,254,100,,8.50000,,8.50000,2019-09-23 00:00:00,2019-10-23 00:00:00,4,0.00,,,,
1256,29,Activity,37,314,100,,2.00000,,2.00000,2019-09-16 00:00:00,2019-09-17 00:00:00,,,,,,
1257,22,Activity,54,55,100,,44.75000,,44.75000,2019-11-22 00:00:00,2020-11-05 00:00:00,,,,,,
1258,22,Activity,54,131,100,,4.75000,,4.75000,2019-11-15 00:00:00,2020-04-01 00:00:00,,,,,,
1259,66,Activity,54,252,100,,0.00000,,0.00000,,,,,,,,
1260,66,Activity,54,255,100,,,,,,,,,,,,
1261,66,Activity,54,256,100,,15.50000,,15.50000,2019-10-14 00:00:00,2019-12-23 00:00:00,,,,,,
1262,66,Activity,54,257,100,,,,,,,,,,,,
1263,73,Activity,54,288,100,,4.50000,,4.50000,2019-10-24 00:00:00,2020-01-17 00:00:00,,,,,,
1264,73,Activity,54,289,100,,9.25000,,9.25000,2019-11-20 00:00:00,2020-01-22 00:00:00,,,,,,
1265,76,Activity,54,304,100,,,,,,,,,,,,
1266,76,Activity,54,305,100,,0.25000,,0.25000,2019-11-27 00:00:00,2019-11-27 00:00:00,,,,,,
1267,76,Activity,54,306,100,,,,,,,,,,,,
1268,76,Activity,54,307,100,,,,,,,,,,,,
1269,76,Activity,54,308,100,,,,,,,,,,,,
1270,29,Activity,54,315,100,,1.75000,,1.75000,2019-11-15 00:00:00,2019-12-03 00:00:00,,,,,,
1271,29,Activity,16,315,100,,23.50000,,23.50000,2019-11-08 00:00:00,2020-05-29 00:00:00,,,,,,
1272,29,Activity,54,314,100,,,,,,,,,,,,
1273,74,Activity,12,290,100,,,,,,,,,,,,
1274,74,Activity,12,291,100,,1.00000,,1.00000,2019-11-25 00:00:00,2019-11-27 00:00:00,,,,,,
1275,74,Activity,12,292,100,,,,,,,,,,,,
1276,74,Activity,12,293,100,,1.25000,,1.25000,2020-11-04 00:00:00,2020-12-25 00:00:00,,,,,,
1277,74,Activity,12,294,100,,0.00000,,0.00000,,,,,,,,
1278,74,Activity,12,295,100,,,,,,,,,,,,
1279,74,Activity,12,296,100,,0.25000,,0.25000,2020-11-03 00:00:00,2020-11-03 00:00:00,,,,,,
1280,74,Activity,29,296,100,,4.25000,,4.25000,2019-12-10 00:00:00,2020-10-05 00:00:00,,,,,,
1281,25,Activity,54,214,100,,6.00000,,6.00000,2019-10-07 00:00:00,2020-02-28 00:00:00,,,,,,
1282,29,Activity,54,316,100,,30.00000,,30.00000,2019-11-04 00:00:00,2020-03-13 00:00:00,,,,,,
1283,29,Activity,33,316,100,,2.00000,,2.00000,2019-04-08 00:00:00,2019-04-10 00:00:00,4,0.00,,,,
1284,67,Activity,44,264,100,,,,,,,,,,,,
1285,67,Activity,33,264,100,,,,,,,4,0.00,,,,
1286,67,Activity,44,265,100,,,,,,,,,,,,
1287,67,Activity,33,265,100,,,,,,,4,0.00,,,,
1288,67,Activity,44,266,100,,38.00000,,38.00000,2019-11-18 00:00:00,2020-01-10 00:00:00,,,,,,
1289,32,Activity,33,303,100,,,,,,,4,,,,,
1290,67,Activity,33,266,100,,0.00000,,0.00000,,,4,0.00,,,,
1291,67,Activity,44,267,100,,21.00000,,21.00000,2020-01-13 00:00:00,2020-02-13 00:00:00,,,,,,
1292,67,Activity,33,267,100,,33.00000,,33.00000,2019-11-25 00:00:00,2020-01-10 00:00:00,4,0.00,,,,
1293,67,Activity,44,268,100,,,,,,,,,,,,
1294,67,Activity,33,268,100,,,,,,,4,0.00,,,,
1295,65,Activity,37,232,100,,,,,,,,,,,,
1296,25,Activity,53,214,100,,12.00000,,12.00000,2019-10-07 00:00:00,2020-02-21 00:00:00,,,,,,
1297,67,Activity,44,317,100,,5.00000,,5.00000,2019-11-11 00:00:00,2019-11-15 00:00:00,,,,,,
1298,67,Activity,53,317,100,,,,,,,,,,,,
1299,29,Activity,18,315,100,,1.00000,,1.00000,2019-11-16 00:00:00,2019-11-16 00:00:00,,,,,,
1300,29,Activity,44,315,100,,33.00000,,33.00000,2020-03-26 00:00:00,2020-12-29 00:00:00,,,,,,
1301,29,Activity,16,318,100,,5.00000,,5.00000,2019-10-10 00:00:00,2019-11-15 00:00:00,,,,,,
1302,29,Activity,33,318,100,,7.00000,,7.00000,2019-10-07 00:00:00,2019-10-25 00:00:00,4,0.00,,,,
1303,29,Activity,18,318,100,,16.50000,,16.50000,2019-10-21 00:00:00,2020-04-15 00:00:00,,,,,,
1304,77,Activity,29,309,100,,0.50000,,0.50000,2019-12-11 00:00:00,2019-12-11 00:00:00,,,,,,
1305,77,Activity,54,309,100,,2.00000,,2.00000,2019-12-09 00:00:00,2019-12-10 00:00:00,,,,,,
1306,77,Activity,16,309,100,,0.50000,,0.50000,2019-12-10 00:00:00,2019-12-10 00:00:00,,,,,,
1307,77,Activity,29,310,100,,5.25000,,5.25000,2019-12-16 00:00:00,2020-01-10 00:00:00,,,,,,
1308,77,Activity,54,310,100,,8.50000,,8.50000,2019-12-11 00:00:00,2020-02-19 00:00:00,,,,,,
1309,77,Activity,16,310,100,,7.25000,,7.25000,2019-12-10 00:00:00,2019-12-25 00:00:00,,,,,,
1310,77,Activity,29,311,100,,,,,,,,,,,,
1311,77,Activity,54,311,100,,,,,,,,,,,,
1312,77,Activity,16,311,100,,,,,,,,,,,,
1313,77,Activity,54,312,100,,,,,,,,,,,,
1314,77,Activity,29,312,100,,,,,,,,,,,,
1315,77,Activity,16,312,100,,,,,,,,,,,,
1316,29,Activity,29,319,100,,20.00000,,20.00000,2019-08-05 00:00:00,2019-08-30 00:00:00,,,,,,
1317,75,Activity,33,297,100,,,,,,,4,0.00,,,,
1318,75,Activity,33,298,100,,18.00000,,18.00000,2019-10-16 00:00:00,2019-11-22 00:00:00,4,0.00,,,,
1319,75,Activity,33,299,100,,,,,,,4,0.00,,,,
1321,27,Activity,29,320,100,,15.00000,,15.00000,2019-12-12 00:00:00,2020-03-13 00:00:00,,,,,,
1322,32,Activity,4,303,100,,,,,,,1,,,,,
1323,77,Activity,12,309,100,,0.00000,,0.00000,,,,,,,,
1324,77,Activity,12,310,100,,1.75000,,1.75000,2019-12-16 00:00:00,2020-01-08 00:00:00,,,,,,
1325,77,Activity,12,311,100,,0.50000,,0.50000,2020-01-15 00:00:00,2020-01-15 00:00:00,,,,,,
1326,77,Activity,12,312,100,,,,,,,,,,,,
1327,77,Activity,12,313,100,,,,,,,,,,,,
1328,25,Activity,16,150,100,,11.50000,,11.50000,2019-08-26 00:00:00,2020-05-22 00:00:00,,,,,,
1329,25,Activity,47,150,100,,14.00000,,14.00000,2019-12-25 00:00:00,2020-06-22 00:00:00,1,0.00,,,,
1330,78,Activity,16,321,100,,25.25000,,25.25000,2019-12-19 00:00:00,2020-03-27 00:00:00,,,,,,
1331,78,Activity,5,321,100,,,,,,,,,,,,
1332,78,Activity,16,322,100,,6.75000,,6.75000,2020-03-16 00:00:00,2020-05-14 00:00:00,,,,,,
1333,78,Activity,5,322,100,,,,,,,,,,,,
1334,78,Activity,16,323,100,,,,,,,,,,,,
1335,78,Activity,5,323,100,,,,,,,,,,,,
1336,29,Activity,19,272,100,,1.75000,,1.75000,2020-04-14 00:00:00,2020-05-18 00:00:00,,,,,,
1337,29,Activity,19,235,100,,0.50000,,0.50000,2020-03-23 00:00:00,2020-03-25 00:00:00,,,,,,
1338,29,Activity,19,315,100,,3.00000,,3.00000,2020-04-01 00:00:00,2020-07-10 00:00:00,,,,,,
1339,29,Activity,19,314,100,,2.25000,,2.25000,2020-03-17 00:00:00,2020-03-27 00:00:00,,,,,,
1340,29,Activity,19,316,100,,0.50000,,0.50000,2020-04-20 00:00:00,2020-05-04 00:00:00,,,,,,
1341,32,Activity,15,303,100,,,,,,,,,,,,
1342,79,Activity,19,324,100,,8.00000,,8.00000,2019-10-20 00:00:00,2020-03-14 00:00:00,,,,,,
1343,79,Activity,5,324,100,,,,,,,,,,,,
1344,79,Activity,33,324,100,,,,,,,4,0.00,,,,
1345,25,Activity,55,214,100,,26.75000,,26.75000,2020-01-13 00:00:00,2020-10-05 00:00:00,,,,,,
1346,74,Activity,55,290,100,,,,,,,,,,,,
1347,74,Activity,55,291,100,,,,,,,,,,,,
1348,74,Activity,55,292,100,,,,,,,,,,,,
